period_end_date,period_type,statement_type,line_item,value,currency
2025-06-30,QUARTERLY,CASH_FLOW,financing_cash_flow,-25684777.0,Egyptian Pound(EGP)
2025-06-30,QUARTERLY,CASH_FLOW,investing_cash_flow,7775505.0,Egyptian Pound(EGP)
2025-06-30,QUARTERLY,CASH_FLOW,operating_cash_flow,-260055557.0,Egyptian Pound(EGP)
2025-06-30,QUARTERLY,INCOME_STATEMENT,gross_profit,50545060.0,Egyptian Pound(EGP)
2025-06-30,QUARTERLY,INCOME_STATEMENT,net_income,58698191.0,Egyptian Pound(EGP)
2025-12-31,QUARTERLY,CASH_FLOW,cash_and_equivalents_change,-144799.539,Egyptian Pound(EGP)
2025-12-31,QUARTERLY,CASH_FLOW,financing_cash_flow,-4648.969,Egyptian Pound(EGP)
2025-12-31,QUARTERLY,CASH_FLOW,investing_cash_flow,-46656.064,Egyptian Pound(EGP)
2025-12-31,QUARTERLY,CASH_FLOW,operating_cash_flow,-93494.506,Egyptian Pound(EGP)
2025-12-31,QUARTERLY,INCOME_STATEMENT,gross_profit,184034.827,Egyptian Pound(EGP)
2025-12-31,QUARTERLY,INCOME_STATEMENT,net_income,214103.796,Egyptian Pound(EGP)
2026-03-31,QUARTERLY,BALANCE_SHEET,total_assets,1644106.094,Egyptian Pound(EGP)
2026-03-31,QUARTERLY,BALANCE_SHEET,total_equity,1265549.51,Egyptian Pound(EGP)
2026-03-31,QUARTERLY,BALANCE_SHEET,total_liabilities,378556.584,Egyptian Pound(EGP)
2026-03-31,QUARTERLY,CASH_FLOW,cash_and_equivalents_change,-38556.327,Egyptian Pound(EGP)
2026-03-31,QUARTERLY,CASH_FLOW,financing_cash_flow,40802.842,Egyptian Pound(EGP)
2026-03-31,QUARTERLY,CASH_FLOW,investing_cash_flow,2793.205,Egyptian Pound(EGP)
2026-03-31,QUARTERLY,CASH_FLOW,operating_cash_flow,-82152.374,Egyptian Pound(EGP)
2026-03-31,QUARTERLY,INCOME_STATEMENT,gross_profit,32573.326,Egyptian Pound(EGP)
2026-03-31,QUARTERLY,INCOME_STATEMENT,net_income,76901.346,Egyptian Pound(EGP)
2026-08-02,SNAPSHOT,MARKET_FUNDAMENTALS,market_cap,342670000.0,EGP
2026-08-02,SNAPSHOT,MARKET_FUNDAMENTALS,shares_outstanding,22499671.70059094,EGP
2026-08-03,SNAPSHOT,MARKET_FUNDAMENTALS,market_cap,342670000.0,EGP
2026-08-03,SNAPSHOT,MARKET_FUNDAMENTALS,shares_outstanding,22499671.70059094,EGP
2026-08-06,SNAPSHOT,MARKET_FUNDAMENTALS,market_cap,340200000.0,EGP
2026-08-06,SNAPSHOT,MARKET_FUNDAMENTALS,shares_outstanding,21000000.0,EGP
2026-08-07,SNAPSHOT,MARKET_FUNDAMENTALS,market_cap,340200000.0,EGP
2026-08-07,SNAPSHOT,MARKET_FUNDAMENTALS,shares_outstanding,21000000.0,EGP
2026-08-09,SNAPSHOT,MARKET_FUNDAMENTALS,market_cap,340200000.0,EGP
2026-08-09,SNAPSHOT,MARKET_FUNDAMENTALS,shares_outstanding,21000000.0,EGP
2026-08-10,SNAPSHOT,MARKET_FUNDAMENTALS,market_cap,340200000.0,EGP
2026-08-10,SNAPSHOT,MARKET_FUNDAMENTALS,shares_outstanding,21000000.0,EGP
2026-08-11,SNAPSHOT,MARKET_FUNDAMENTALS,market_cap,340200000.0,EGP
2026-08-11,SNAPSHOT,MARKET_FUNDAMENTALS,shares_outstanding,21000000.0,EGP
2026-08-12,SNAPSHOT,MARKET_FUNDAMENTALS,market_cap,340200000.0,EGP
2026-08-12,SNAPSHOT,MARKET_FUNDAMENTALS,shares_outstanding,21000000.0,EGP
2026-08-13,SNAPSHOT,MARKET_FUNDAMENTALS,market_cap,340200000.0,EGP
2026-08-13,SNAPSHOT,MARKET_FUNDAMENTALS,shares_outstanding,21000000.0,EGP
2026-08-14,SNAPSHOT,MARKET_FUNDAMENTALS,market_cap,340200000.0,EGP
2026-08-14,SNAPSHOT,MARKET_FUNDAMENTALS,shares_outstanding,21000000.0,EGP
